system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
00000000000000001f48,NA24,126,127,5.87464319123E11,5327422.291,75.35695142844288,78.53760740564907,81.85251314858225,85.30733331590719,88.90797464,8009
00000000000000001f49,NA24,126,127,5.87464319123E11,5327422.291,176.9378316509842,184.40600081162472,192.18938879069856,200.30129346947055,208.75558548187226,8010
00000000000000001f4a,NA24,126,127,5.87464319123E11,5327422.291,71.47700369051618,74.49389509,77.63812363108292,80.91506358338665,84.33031670839073,8011
00000000000000001f4b,NA24,126,127,5.87464319123E11,5327422.291,28.288799605560786,29.482810346189375,30.727216777036634,32.02414741795357,33.375818216504754,8012
00000000000000001f4c,NA24,126,127,5.87464319123E11,5327422.291,22.66484675147559,23.621481967451977,24.618494301859833,25.657588909441557,26.740541130645845,8013
00000000000000001f4d,NA24,126,127,5.87464319123E11,5327422.291,19.217975833850115,20.029125738574702,20.874512366323856,21.75558116032826,22.67383824469919,8014
00000000000000001f4e,NA24,126,127,5.87464319123E11,5327422.291,12.290989688883004,13.387160829341312,14.606886788920033,15.965728290213054,17.481288028355237,8015
00000000000000001f4f,NA24,126,127,5.87464319123E11,5327422.291,10.699595619832587,12.131805458413696,13.755725763819736,15.597018127621118,17.684779844242772,8016
00000000000000001f50,NA24,126,127,5.87464319123E11,5327422.291,10.825572027518806,12.274644561343454,13.917684788917681,15.780656545731834,17.89299915399226,8017
00000000000000001f51,NA24,126,127,5.87464319123E11,5327422.291,14.70949729160186,16.678458147985257,18.91097734962074,21.442333266247196,24.312527633967196,8018
00000000000000001f52,NA24,126,127,5.87464319123E11,5327422.291,23.364685111204405,26.492199047855067,30.038350720332073,34.05917734351945,38.61821784990155,8019
00000000000000001f53,NA24,126,127,5.87464319123E11,5327422.291,14.763034765484411,16.736370116460858,18.97361343524332,21.510070220662783,24.385770141387525,8020
00000000000000001f54,NA24,126,127,5.87464319123E11,5327422.291,13.717418122085006,15.304377172293668,17.082692047792992,19.076196018761628,21.31176167431113,8021
00000000000000001f55,NA24,126,127,5.87464319123E11,5327422.291,32.361271599579176,35.10640001464843,38.08484080666249,41.31648650059853,44.82292813674814,8022
00000000000000001f56,NA24,126,127,5.87464319123E11,5327422.291,15.345132025119348,16.642457832456195,18.049463851545102,19.575422843965416,21.230390979960955,8023
00000000000000001f57,NA24,126,127,5.87464319123E11,5327422.291,5.152595711284963,5.599148293897059,6.084917476369162,6.613415132992978,7.188475378610624,8024
00000000000000001f58,NA24,126,127,5.87464319123E11,5327422.291,9.386069869,10.292814805887254,11.291373569111999,12.391536979226888,13.604195204372614,8025
00000000000000001f59,NA24,126,127,5.87464319123E11,5327422.291,10.618561592654409,11.928466650007863,13.400423228974324,15.054524983723043,16.913362688728395,8026
00000000000000001f5a,NA24,126,127,5.87464319123E11,5327422.291,29.24661290650157,32.83578835,36.86543138792549,41.38959525615011,46.46896958026034,8027
00000000000000001f5b,NA24,126,127,5.87464319123E11,5327422.291,38.295954929665434,42.99567413974369,48.27214889453428,54.19615691,60.847166691592264,8028
00000000000000001f5c,NA24,126,127,5.87464319123E11,5327422.291,84.19836767633329,94.53128028711905,106.13225638145407,119.15691774812953,133.77998228535373,8029
00000000000000001f5d,NA24,126,127,5.87464319123E11,5327422.291,233.79292315734938,262.48423788970683,294.6965785212331,330.8620519596777,371.4657919252074,8030
00000000000000001f5e,NA24,126,127,5.87464319123E11,5327422.291,3.9483864634205736,4.1361048472400315,4.3327479267726465,4.538739889877115,4.754525559470044,8031
00000000000000001f5f,NA24,126,127,5.87464319123E11,5327422.291,2.7224751510252863,2.8519098880315066,2.9874984601757144,3.1295332764962107,3.2783208631806904,8032
00000000000000001f60,NA24,126,127,5.87464319123E11,5327422.291,2.7481713482851937,2.878032050877654,3.0140351406253316,3.1564713068081693,3.3056453769802285,8033
00000000000000001f61,NA24,126,127,5.87464319123E11,5327422.291,1.2506005295856957,1.3001980477643604,1.3517625695545785,1.4053720605937157,1.4611076495350663,8034
00000000000000001f62,NA24,126,127,5.87464319123E11,5327422.291,4.340217107578263,4.512345636158793,4.691300601588703,4.8773526811864745,5.070783535,8035
00000000000000001f63,NA24,126,127,5.87464319123E11,5327422.291,15.473649739482514,16.087318683647716,16.725325139992467,17.388634564860016,18.07824998851983,8036
00000000000000001f64,NA24,126,127,5.87464319123E11,5327422.291,9.421967033872592,9.795632390537264,10.184117257512208,10.588008776621592,11.007918158704983,8037
00000000000000001f65,NA24,126,127,5.87464319123E11,5327422.291,5.119625487432552,5.354212502513555,5.599838440964089,5.857036450928813,6.126366231922075,8038
00000000000000001f66,NA24,126,127,5.87464319123E11,5327422.291,3.900081094604498,4.111054774879627,4.333492510701478,4.568019025919115,4.8152937623270216,8039
00000000000000001f67,NA24,126,127,5.87464319123E11,5327422.291,9.711245668,10.245435304277661,10.809009192158973,11.403583741311616,12.030864201458796,8040
00000000000000001f68,NA24,126,127,5.87464319123E11,5327422.291,13.232249599949705,13.960119963535579,14.728028947428173,15.538178329025179,16.392891556047143,8041
00000000000000001f69,NA24,126,127,5.87464319123E11,5327422.291,5.613372476,5.908904699442176,6.220353132343355,6.548584771930535,6.894513725844977,8042
00000000000000001f6a,NA24,126,127,5.87464319123E11,5327422.291,2.5396477240502477,2.6484755557491617,2.7624969874509135,2.881977401103423,3.0071962116819817,8043
00000000000000001f6b,NA24,126,127,5.87464319123E11,5327422.291,0.8228355267966759,0.8440170994786415,0.8657454938119488,0.8880349012862203,0.9108999227539889,8044
00000000000000001f6c,NA24,126,127,5.87464319123E11,5327422.291,0.318630808,0.3268123691695972,0.33520400897212105,0.3438111269076527,0.3526392496211514,8045
00000000000000001f6d,NA24,126,127,5.87464319123E11,5327422.291,1.3113362303769114,1.3450077556875049,1.379543859469252,1.414966738571404,1.451299159,8046
00000000000000001f6e,NA24,126,127,5.87464319123E11,5327422.291,0.6159219664385008,0.6236572718108884,0.6315027543181772,0.6394602426065344,0.6475316639546816,8047
00000000000000001f6f,NA24,126,127,5.87464319123E11,5327422.291,5.309025011320591,5.376254724468317,5.444450730838431,5.513629343571811,5.5838075328251175,8048
00000000000000001f70,NA24,126,127,5.87464319123E11,5327422.291,0.41319433796569416,0.4228299102606417,0.4327001701199231,0.44281099794786405,0.4531683437229746,8049
00000000000000001f71,NA24,126,127,5.87464319123E11,5327422.291,45.32989977396419,46.45166709496602,47.60152656794151,48.780186011782654,49.988371324194866,8050
00000000000000001f72,NA24,126,127,5.87464319123E11,5327422.291,136.06068238270157,139.46000133494167,142.9448166,146.51727407474894,150.17959324007256,8051
00000000000000001f73,NA24,126,127,5.87464319123E11,5327422.291,70.29793296717295,72.07495766028562,73.89690393,75.76490684,77.68012904977589,8052
00000000000000001f74,NA24,126,127,5.87464319123E11,5327422.291,53.65554081605745,55.011880548747854,56.40250626065915,57.828285943538326,59.290105625182946,8053
00000000000000001f75,NA24,126,127,5.87464319123E11,5327422.291,37.87892288294322,39.056777061907944,40.27275054371323,41.52814086441024,42.82429159343085,8054
00000000000000001f76,NA24,126,127,5.87464319123E11,5327422.291,62.502001708376746,64.70669787584154,66.98988635042677,69.3544105,71.80321545606921,8055
00000000000000001f77,NA24,126,127,5.87464319123E11,5327422.291,47.10945584704107,48.790842279264496,50.53333138744558,52.33921266686928,54.21086350393728,8056
00000000000000001f78,NA24,126,127,5.87464319123E11,5327422.291,104.81566179851144,108.59096343288715,112.50560284095145,116.56493262728347,120.77451774472684,8057
00000000000000001f79,NA24,126,127,5.87464319123E11,5327422.291,25.541034570188252,26.663562197316864,27.83931434565993,29.071009279729324,30.36151567809514,8058
00000000000000001f7a,NA24,126,127,5.87464319123E11,5327422.291,35.28701786702943,36.99778530701452,38.791496115717806,40.67216937,42.644022488823296,8059
00000000000000001f7b,NA24,126,127,5.87464319123E11,5327422.291,25.46773971395034,26.716541349624013,28.026970642623432,29.402099388173706,30.845154474248055,8060
00000000000000001f7c,NA24,126,127,5.87464319123E11,5327422.291,33.62817023327451,35.843329386573636,38.21099046305328,40.742027162359896,43.44810698474968,8061
00000000000000001f7d,NA24,126,127,5.87464319123E11,5327422.291,84.05553028462961,90.46365512149825,97.36241109567105,104.78946209508459,112.78537503015225,8062
00000000000000001f7e,NA24,126,127,5.87464319123E11,5327422.291,106.81605603134518,113.70244411578717,121.06943580959285,128.95221124833054,137.38858046961548,8063
00000000000000001f7f,NA24,126,127,5.87464319123E11,5327422.291,118.17018293070049,124.67932794703935,131.59357075340577,138.94054209264135,146.7498798800064,8064
00000000000000001f80,NA24,126,127,5.87464319123E11,5327422.291,44.88227413377107,47.83665060840115,51.00002058286723,54.387800504213274,58.01657168203232,8065
00000000000000001f81,NA24,126,127,5.87464319123E11,5327422.291,62.004317106289996,66.36413682219006,71.04451277611622,76.06958516377752,81.46533379602008,8066
00000000000000001f82,NA24,126,127,5.87464319123E11,5327422.291,38.63962460240318,40.58971152134766,42.65484951,44.84268750521424,47.161425129312974,8067
00000000000000001f83,NA24,126,127,5.87464319123E11,5327422.291,24.90717587461349,25.685096713856048,26.487345081004772,27.314682347468402,28.167895410054236,8068
00000000000000001f84,NA24,126,127,5.87464319123E11,5327422.291,14.862549355074659,15.33993677690972,15.832883609980497,16.341906454297362,16.867541098121563,8069
00000000000000001f85,NA24,126,127,5.87464319123E11,5327422.291,12.648436197516947,13.166379751149146,13.70616550275819,14.268737133149715,14.855078742795271,8070
00000000000000001f86,NA24,126,127,5.87464319123E11,5327422.291,17.715163254339583,18.529911503161816,19.38213173660016,20.273547486485302,21.205960914111685,8071
00000000000000001f87,NA24,126,127,5.87464319123E11,5327422.291,24.54262016,25.671407054306794,26.85210982,28.08711686458427,29.37892542204032,8072
00000000000000001f88,NA24,126,127,5.87464319123E11,5327422.291,40.00425889303294,41.844171505445466,43.768707393044686,45.781758363130656,47.88739449,8073
00000000000000001f89,NA24,126,127,5.87464319123E11,5327422.291,65.98849625347295,69.02350001406349,72.19809146326907,75.51869246266338,78.99201815,8074
00000000000000001f8a,NA24,126,127,5.87464319123E11,5327422.291,33.55725565,35.100651734382446,36.71503365334337,38.403665426610225,40.169962280439705,8075
00000000000000001f8b,NA24,126,127,5.87464319123E11,5327422.291,25.209597387353693,26.369060374839783,27.581850582963458,28.850420133951015,30.17733584569659,8076
00000000000000001f8c,NA24,126,127,5.87464319123E11,5327422.291,3.6437527002467265,3.808035988,3.9797794377865734,4.159323461938083,4.347024012167736,8077
00000000000000001f8d,NA24,126,127,5.87464319123E11,5327422.291,2.665354062649109,2.772353087815135,2.883822045730394,2.999953475240729,3.1209482969960445,8078
00000000000000001f8e,NA24,126,127,5.87464319123E11,5327422.291,4.368285318922663,4.461943171017379,4.5579529741421165,4.656387160205384,4.757320596060151,8079
00000000000000001f8f,NA24,126,127,5.87464319123E11,5327422.291,16.647184452156495,16.949286768472394,17.256871452952893,17.57003787383182,17.88888737245391,8080
00000000000000001f90,NA24,126,127,5.87464319123E11,5327422.291,7.6875828945411175,7.8117204845091175,7.938084823512123,8.066716720932735,8.197656712961216,8081
00000000000000001f91,NA24,126,127,5.87464319123E11,5327422.291,4.174577406757227,4.181742353495261,4.188921692446337,4.1961151658719755,4.203323178698071,8082
00000000000000001f92,NA24,126,127,5.87464319123E11,5327422.291,6.388232555028815,6.390497483184626,6.39279551,6.395126697915262,6.397490936106649,8083
00000000000000001f93,NA24,126,127,5.87464319123E11,5327422.291,16.135397611508616,16.149837129897506,16.164345071519882,16.178921183735408,16.19356594042213,8084
00000000000000001f94,NA24,126,127,5.87464319123E11,5327422.291,15.737941224967075,15.723068299763472,15.708313752283837,15.69367643120865,15.679156287005805,8085
00000000000000001f95,NA24,126,127,5.87464319123E11,5327422.291,31.028795466667955,30.940184259021592,30.851909624388792,30.763970491594353,30.676365994469755,8086
00000000000000001f96,NA24,126,127,5.87464319123E11,5327422.291,41.30266550558943,41.160242577358574,41.01831072645987,40.87686785035952,40.73591255700258,8087
00000000000000001f97,NA24,126,127,5.87464319123E11,5327422.291,18.872729534795905,18.82705993623342,18.781910977747856,18.737287869141664,18.693195885954562,8088
00000000000000001f98,NA24,126,127,5.87464319123E11,5327422.291,18.988384028653535,19.331743047687645,19.68157068078509,20.037988297809367,20.401118302435933,8089
00000000000000001f99,NA24,126,127,5.87464319123E11,5327422.291,27.45782093778159,27.97152249997409,28.494862378293274,29.028021906960294,29.571186606512324,8090
00000000000000001f9a,NA24,126,127,5.87464319123E11,5327422.291,21.20747777898588,21.447532089509984,21.690640086713046,21.936847319997664,22.186200444092993,8091
00000000000000001f9b,NA24,126,127,5.87464319123E11,5327422.291,3.820487683523578,3.8619791944052664,3.9039543287894753,3.9464192524419968,3.989380343,8092
00000000000000001f9c,NA24,126,127,5.87464319123E11,5327422.291,1.621960690862902,1.6558713843344728,1.690755933598721,1.7266467026124044,1.7635771741333441,8093
00000000000000001f9d,NA24,126,127,5.87464319123E11,5327422.291,0.6518216129347025,0.6749988738546655,0.6990002809193521,0.7238551126514245,0.749593727,8094
00000000000000001f9e,NA24,126,127,5.87464319123E11,5327422.291,12.076090574548035,12.505488350613206,12.950154533688183,13.41063204195439,13.887483161294341,8095
00000000000000001f9f,NA24,126,127,5.87464319123E11,5327422.291,30.040852333070784,31.109035920092797,32.21520114374427,33.360699549113235,34.54692836886792,8096
00000000000000001fa0,NA24,126,127,5.87464319123E11,5327422.291,82.60886223489823,85.54624253897101,88.58806775481955,91.73805577051398,95.00004790005302,8097
00000000000000001fa1,NA24,126,127,5.87464319123E11,5327422.291,340.85438316372307,352.9743793642905,365.5253286526246,378.5225645852738,391.9819539555799,8098
00000000000000001fa2,NA24,126,127,5.87464319123E11,5327422.291,42.35203788535179,43.85797842369863,45.41746674833853,47.032406358179244,48.70477069594842,8099
00000000000000001fa3,NA24,126,127,5.87464319123E11,5327422.291,24.756216154445717,25.636489701939464,26.548064342567976,27.49205187802748,28.46960606236877,8100
00000000000000001fa4,NA24,126,127,5.87464319123E11,5327422.291,31.518889592320853,32.68160001877433,33.88786662787816,35.139354015506655,36.43779340722485,8101
00000000000000001fa5,NA24,126,127,5.87464319123E11,5327422.291,36.70293433677423,38.62714642417143,40.65241694344496,42.784058208680975,45.02766390770104,8102
00000000000000001fa6,NA24,126,127,5.87464319123E11,5327422.291,32.84008702726947,34.57118751815965,36.393537971382294,38.31195117865206,40.331489579332846,8103
00000000000000001fa7,NA24,126,127,5.87464319123E11,5327422.291,109.65180106852353,115.43187770608688,121.51663920110455,127.92214577185018,134.6653075863949,8104
00000000000000001fa8,NA24,126,127,5.87464319123E11,5327422.291,58.43736135994434,61.51777051,64.76055655407396,68.17428007073796,71.76795181145114,8105
00000000000000001fa9,NA24,126,127,5.87464319123E11,5327422.291,69.00782195831918,72.64613849959397,76.47634195,80.50855858168626,84.75345474669169,8106
00000000000000001faa,NA24,126,127,5.87464319123E11,5327422.291,55.693508729777356,60.79869695072852,66.47722133319388,72.80197144740728,79.85565412056626,8107
00000000000000001fab,NA24,126,127,5.87464319123E11,5327422.291,31.23650298801517,35.61695801333887,40.61170715750505,46.306895272025855,52.800748851712186,8108
